id	filename	md5	size	state
4f445830-077b-4d1c-b696-02e8e2be2400	5a644b36-d24e-4ae8-9c83-d5e21c6cb2f5.rna_seq.augmented_star_gene_counts.tsv	526402487f1a05c12b27899e40664abc	4222693	released
2d4b1fac-f529-4d07-aa6f-76b7565eaef3	710a199c-93a1-463b-8f09-8cba6f15eb77.rna_seq.augmented_star_gene_counts.tsv	f927cbffea92a8568cd4ef7d5ea92319	4225396	released
a53b5239-7520-4360-b7c2-30af4a856618	65a931e7-d01c-4f9a-992d-6b34ab08c46d.rna_seq.augmented_star_gene_counts.tsv	e75300cf8c8488529cbbe2771f7c400b	4228322	released
98d0455d-27b5-4167-aa6b-07c95ae08fe9	8736bfa0-72a3-49c1-bc65-634c2f85d099.rna_seq.augmented_star_gene_counts.tsv	7972aeb94c6c7aebb65d61cc0da95401	4232864	released
2e0043c2-09d6-4499-b464-81db2ee4bbc7	45369480-8c9e-4fbd-871f-7f6b4e0cd682.rna_seq.augmented_star_gene_counts.tsv	a2aaab0c2d4c735931116b0d52240547	4242780	released
d06d516e-25f1-4812-9e38-31b675b86417	5a3f829d-26d2-44f6-98cd-1598a6d0b17c.rna_seq.augmented_star_gene_counts.tsv	48460bcfa18f90e5636fdb86c706cc23	4231664	released
04822974-f030-4f26-9f67-f8bf28a54154	b7e1945e-b5d5-4357-bac0-6db45ab516db.rna_seq.augmented_star_gene_counts.tsv	6475fe331fc05e28200f10c04d8e796f	4228284	released
81ce2839-2899-47b4-bad9-86973d660c37	725f58ae-5424-41d2-b673-015eaf8a35ed.rna_seq.augmented_star_gene_counts.tsv	3c3b1322e38f2488f1e5cbcce30e4154	4231495	released
8ed36a07-ee11-4057-8f67-1587b9ca4843	fab2447c-95cb-4fd7-94d1-b9c9674f5cf5.rna_seq.augmented_star_gene_counts.tsv	2f37b1967f6cfdf1934c523a8cc3abaa	4235283	released
0dfb6a3d-fa81-4d2b-b734-a2f443280c03	8dbdbb8d-cb43-42b3-a653-e8575a22daf5.rna_seq.augmented_star_gene_counts.tsv	ca2ea04b313808112e34bab7053ef0b0	4230521	released
e2a4cf03-0b12-477c-b292-c238627c3071	e2a03b03-5cea-4566-9052-65189892c042.rna_seq.augmented_star_gene_counts.tsv	f54777a6279640332042ac90af9ba9be	4232580	released
7fa09c27-eeb5-414b-ab4e-e392015ed09e	4d33241a-4dd6-4b96-beef-c4208f031271.rna_seq.augmented_star_gene_counts.tsv	2b34269516fa64cb3c14f2afb526d42a	4231347	released
c592bbab-8971-4aae-bb44-5484a5803e3d	ba8781b9-be39-4c02-82ad-19ab29b7af15.rna_seq.augmented_star_gene_counts.tsv	a28c31af4c729baa022c7b088df6b543	4232596	released
bfa4b4f5-01cb-483c-9892-b82ef1bc35dd	64b96332-36d7-4342-b94d-574565743b49.rna_seq.augmented_star_gene_counts.tsv	b8ac2f170e9bde54aa61f408b759b1b4	4237065	released
5ee6778b-691d-4d5c-b338-92c9758c7591	d5b99bc0-037c-4843-8536-f4d06d607751.rna_seq.augmented_star_gene_counts.tsv	01e24dc05835847aca0069e7111db79a	4231953	released
58761a85-042b-49fc-a684-6eab1b757a3c	c11c8bd4-8964-4008-a588-a79b45461e94.rna_seq.augmented_star_gene_counts.tsv	96b0d99b4f1be6d8854c335ccdbd381a	4236677	released
d0435f97-4052-4900-988b-cd5c94e5867d	062e0489-aff1-4fcf-bcae-66e6de27ad30.rna_seq.augmented_star_gene_counts.tsv	4b8636ec8c2656f853c95a2824e91804	4239365	released
0ba182bb-6f71-4648-bca3-26185d3d08eb	c7b3d94d-9e9e-47d3-90e7-fc86ef5d5975.rna_seq.augmented_star_gene_counts.tsv	ae5448140b0b6082b65ebe65d5ec72df	4231087	released
e07c8c75-5e6a-49fa-99a9-81202740554a	2e4ed71f-1e70-4845-a1da-907c677a048a.rna_seq.augmented_star_gene_counts.tsv	e71a6c6fa587a05579ae741e74b790ab	4231765	released
a5a27069-4b2b-4156-85a1-2c5cf7e4ce70	6a7c7dd7-ba60-4968-8c25-2708b3936348.rna_seq.augmented_star_gene_counts.tsv	fc821dfff90c58fe69c477af90b3c96f	4223716	released
b127a551-67ed-46f9-808e-0071e11bec53	261f486a-bcd4-4c37-a812-f2cc6ef7cc7b.rna_seq.augmented_star_gene_counts.tsv	b4b217996d6526fa440366ce64ddbcd7	4232732	released
b168c3c0-ed79-4efa-bb3a-8643b0d6730d	3762a9a6-7e21-44f9-b973-f0a99ee4d763.rna_seq.augmented_star_gene_counts.tsv	65a701ab14030ba56f942746d30a1226	4235595	released
512d6df8-7801-4c3e-a914-5c16ac7d03f4	20e0c605-b30b-427d-9fd1-e3181cf266d9.rna_seq.augmented_star_gene_counts.tsv	06ce1fe3865f2436406c9f2ce206a10b	4234284	released
67935f35-b7e3-43a5-bc79-db1b858f333f	c0125ec3-34ef-41b6-9f00-c8733bf2fe1f.rna_seq.augmented_star_gene_counts.tsv	d6249b545b55857277478a506b7d03e9	4233483	released
1892ebbd-3e26-42c8-b8d0-3fae1122baae	68bec534-52a4-4aa1-a3ba-feef1539a997.rna_seq.augmented_star_gene_counts.tsv	47dccaaae66b42b200b83a3f9e52548f	4230582	released
d25009ca-6473-4322-b44d-840547c775a0	281b64f9-39a2-44c8-a10d-7de36ffdeb8b.rna_seq.augmented_star_gene_counts.tsv	7ff6e72413076bb58588605f5261dd7d	4218773	released
62b65fcd-a4ec-4248-bacc-a624ec45690c	ed2764ca-677f-48fa-ac44-e1adc1e677f3.rna_seq.augmented_star_gene_counts.tsv	11d71a1cc3fc92894084f47a95b9cf35	4244021	released
4ef2e278-f157-49d0-ab7d-05aad623668d	d9c920d7-47c1-48ca-bc66-8115ea58acfd.rna_seq.augmented_star_gene_counts.tsv	d72179dd4225175fd0744f90b7336b4d	4242235	released
5eacf248-c77f-45ee-b6df-a58e990b457c	2a20ed91-2a8e-42a6-8909-62d21d48f06e.rna_seq.augmented_star_gene_counts.tsv	c4e10c8e4f5069be5627c5dccf46427a	4238648	released
bff0e827-2b15-4f7d-9571-2b795659e825	1ea3ad91-726e-425c-8d3d-19b15656c10a.rna_seq.augmented_star_gene_counts.tsv	ffd8da9faf16cb378602b2cb5043c274	4233501	released
c715a19e-edf5-4b70-b331-b784ad341a09	e7555126-fb0e-4c26-9c49-5b018d9408bc.rna_seq.augmented_star_gene_counts.tsv	052dc6659b792d07672ca050977137fd	4215010	released
ee8c3f00-4dc6-449f-bebb-4520063d276d	f6aaf704-ebc5-43b1-8d86-dc7590bd3313.rna_seq.augmented_star_gene_counts.tsv	cc011f4cb9f9656e4ec344cbe875dad1	4242177	released
fa2f8caa-a515-4c1f-8730-515e5ac38602	a3b71e9c-4eee-43fb-a38b-34d9fca2897b.rna_seq.augmented_star_gene_counts.tsv	3cb15964b711042b5fe0c78742f5f81c	4242040	released
0db6b930-2cc9-459e-a62a-c7bd2d4c1895	98930097-4cce-4750-8839-156d1075d6ca.rna_seq.augmented_star_gene_counts.tsv	8fc0388c6fcffb4a72421e99d41dbc1a	4225914	released
ff184d74-848e-4a36-b52a-f1304f0996bc	bb046a66-a7ea-48dd-97f7-a22ec7dfcc42.rna_seq.augmented_star_gene_counts.tsv	bde8a892d3ac06f67b1ce58830579799	4235756	released
38b11bba-e93d-465b-b04a-927e48341ff0	fa44a5ba-3cf9-4bc0-b816-dc787f75b869.rna_seq.augmented_star_gene_counts.tsv	4c37959f4c7bc4592c147ae0c1313875	4228154	released
878053b9-af35-40a0-9f6d-f844ac7354c4	fb0ffae1-0a43-4c15-a94e-01b9f11cdf82.rna_seq.augmented_star_gene_counts.tsv	3ac563494ac6de0c8f8e08728d81be2d	4234400	released
af120bf7-ea0a-4b04-a1ee-e9355b80262d	7fe34327-2d33-4740-8ffc-1b7db15323bb.rna_seq.augmented_star_gene_counts.tsv	ad8466b58a739e37ae6591dbea62d463	4227225	released
0f33de26-bdfd-4ae1-9b84-e28665056eb0	b64cfe7e-b83f-45f5-9d9c-f0603d7db284.rna_seq.augmented_star_gene_counts.tsv	20946ea8f7bbe8fdd791237f5124a6ad	4231318	released
129c1f60-ef76-4564-83e8-cc5ce3d4eb16	da372d3b-b94e-41b4-97cd-be802b11ad7c.rna_seq.augmented_star_gene_counts.tsv	ac73be8ad2b5fc754fa5c039cf901221	4226422	released
089f5565-a97e-4c9b-9836-32813af15086	96baf43b-d2d8-41d3-91c9-00acde92b6c0.rna_seq.augmented_star_gene_counts.tsv	558fe733a89547eec585143b5918ec8e	4238656	released
ec9c6efc-e3ed-44d4-b4b8-7edc2a38e024	e1112e85-b136-45cc-89b9-db73db5a490a.rna_seq.augmented_star_gene_counts.tsv	b2a7eb57e710fb1353030117f6125bac	4231328	released
88489522-a5e1-4fae-a8a4-2102c0e4c309	8c279cd6-6bfa-4f39-ac40-d631db50420c.rna_seq.augmented_star_gene_counts.tsv	6c86a6d4538e9e85b178b9075c6d6dc1	4235354	released
ecf70659-be5e-4c15-b9f2-f90839e22117	2b10c9fa-0b05-4689-ae6f-5246853009ae.rna_seq.augmented_star_gene_counts.tsv	5dac2140b5be117713d8b1f5ac0c6db6	4221290	released
8c5c4975-fdf5-482b-855d-e946c1151bc6	588bd50f-1bbc-4fec-ace8-75bd5666d125.rna_seq.augmented_star_gene_counts.tsv	1100a32947229cbf4884e0566c573814	4226040	released
0601750d-110f-451b-8989-fc4925156de3	8b251540-87e8-4ff0-a8ba-4d08c4d3b326.rna_seq.augmented_star_gene_counts.tsv	717e053b8390052b1a51832fbcc87ff4	4229330	released
26ed770e-bb71-464d-a723-5f7920a2bca3	d6137777-b252-4166-9298-041eccc6f1da.rna_seq.augmented_star_gene_counts.tsv	d9aa6e4dfa2745a837ed724017bfcd7e	4228233	released
62b3b5dc-197f-4048-80c0-a6816dbc9c60	d44dc6d9-6cfa-45ca-a2da-5347ec7dcf5e.rna_seq.augmented_star_gene_counts.tsv	847db6f47faa2457eb83165c95d54f53	4245955	released
8bf69e2c-5cc7-41a6-abd6-ef8218a857f6	a33b30ff-f6cb-464a-b917-536714720351.rna_seq.augmented_star_gene_counts.tsv	9f1f015bb62332410efe66a9bc7e0454	4232913	released
d1eead4a-c0f9-45d2-8466-e2ff24145ae8	59a237f7-959f-454c-a3d0-a3f464bc1e5d.rna_seq.augmented_star_gene_counts.tsv	76f9f3e1e5670ea634baf0a678dd8953	4243167	released
c4dc4ed3-27da-4ef5-9648-7e8332a222cd	7bd40e53-63d4-47df-8db7-65afdc9e6f2e.rna_seq.augmented_star_gene_counts.tsv	a975601ad8a99cb392a64c25c98facc6	4250206	released
b723b4bd-16fe-4a05-8474-c5663a5b7fc7	dac3ff39-1b87-4be4-8d11-a50e2356e189.rna_seq.augmented_star_gene_counts.tsv	e6d1a2ee87f39b179466399b8c8e1ada	4231746	released
87cff156-904f-4b52-940f-95d0b3e6bbc6	964bf13e-725c-4d38-9240-ced27b2100d9.rna_seq.augmented_star_gene_counts.tsv	521c8bb2aab660646a934021e8f67faa	4235180	released
38743cfb-8fe5-4241-93e4-71abc5e2ba67	07dcc7bc-f8ab-40f7-b141-5a9723ddff47.rna_seq.augmented_star_gene_counts.tsv	d03d8921a2d3517d22f0329de3c647e7	4225039	released
9bbb1218-271e-4685-bc4b-40b98dd1a256	8af7bef7-0923-4431-b7e0-9cecbb7579fa.rna_seq.augmented_star_gene_counts.tsv	6fbed79e8186d99df13bf8d046c67c53	4241860	released
9f148e41-6dcf-4832-a229-8783b5e9f747	7a6037ab-a49f-4469-8ec4-f6ff52a6e59a.rna_seq.augmented_star_gene_counts.tsv	95a4addc454989adced7da5c401ef86f	4238323	released
17b7477c-2a62-431a-894a-315affd44480	6fb0db27-feb4-40c4-b8a0-7b53deddd97d.rna_seq.augmented_star_gene_counts.tsv	5239573ea8f17a3ac9ab5bb5cf6d7d56	4229148	released
e16ac2d1-b403-4ee6-93a0-f198c8106483	a0a2b3a8-9e0f-422e-893a-8fb3ae2f0b6b.rna_seq.augmented_star_gene_counts.tsv	bf14e34bef8a12b3ca9a6b865eab7d26	4218123	released
69179b4c-05fe-4b34-adfc-4d0fa1d3c7c3	c6403bcd-92ba-4236-a376-9a32c9a9516e.rna_seq.augmented_star_gene_counts.tsv	9c57843b8fcc7f3d7ff8c33562bd631e	4227505	released
670fd5f9-55ef-4224-b0a9-f3316c3f0f4d	3e1e3452-6759-4ddc-8ee4-c3e79cfa27ee.rna_seq.augmented_star_gene_counts.tsv	5233fa0c67ce86127601b9bc77ad62f2	4238117	released
7b0fe55b-ef25-4a0d-8031-2a56be29b59f	4686c3f8-6675-40ff-a4b9-d9bd910a7309.rna_seq.augmented_star_gene_counts.tsv	b6f718e6c4971803544cf5baea874104	4227405	released
1cb23850-29d3-4bbb-a343-7335a48e5e2a	1503efd0-88fe-4f51-b9da-a0c26d7857b8.rna_seq.augmented_star_gene_counts.tsv	83d0ca2745c7c9aa3090d266849b03bd	4243577	released
f24cdde4-9bd2-4cd8-ab7f-7d20776f063e	e453ca55-fabb-4b24-87b9-364dae2beda9.rna_seq.augmented_star_gene_counts.tsv	427cd8e1610c82a3b0fcfc44c0b72aee	4245631	released
4c32902f-2524-4f84-a061-72d83d798564	633adc3c-31ab-4588-b469-090e1442117d.rna_seq.augmented_star_gene_counts.tsv	37835504e758b13fe37515c3715bc858	4227408	released
