Sample,Sample_source_name,OGT,OGA
GSM1300105,tissue: normal kidney,-1.1556116606580986,-0.14334457531591255
GSM1300106,tissue: clear cell renal cell carcinoma,-1.5405976025947863,0.031614547813483274
GSM1300107,tissue: normal kidney,-1.6527035210745042,-1.4918518470876003
GSM1300108,tissue: clear cell renal cell carcinoma,0.27504441065335744,1.504917506433096
GSM1300109,tissue: normal kidney,0.34420457465459875,0.15469415010477325
GSM1300110,tissue: clear cell renal cell carcinoma,-1.705703967577097,-1.1771089831079706
GSM1300111,tissue: normal kidney,-1.7149695333752597,-1.516028400330675
GSM1300112,tissue: clear cell renal cell carcinoma,0.014033300377130022,2.297185652583826
GSM1300113,tissue: normal kidney,-0.012415685329362998,-0.3994709976480896
GSM1300114,tissue: clear cell renal cell carcinoma,-0.27902662651108917,-0.05336948472644652
GSM1300115,tissue: normal kidney,-1.8315396443097522,-2.17451563824489
GSM1300116,tissue: clear cell renal cell carcinoma,1.252101470058801,0.9333851927061652
GSM1300117,tissue: normal kidney,-1.6069775502559505,-1.8754337694199026
GSM1300118,tissue: clear cell renal cell carcinoma,-0.3246924611420565,-0.48612836175295027
GSM1300119,tissue: normal kidney,-1.5081628779418912,-1.7545812992895058
GSM1300120,tissue: clear cell renal cell carcinoma,-1.2608925885100866,-1.2536351828837624
GSM1300121,tissue: normal kidney,-1.7791633199326533,-2.2366652636991797
GSM1300122,tissue: clear cell renal cell carcinoma,0.19036192022118748,1.1238008031687592
GSM1300123,tissue: normal kidney,-1.0937114862678756,-0.7458754714194384
GSM1300124,tissue: clear cell renal cell carcinoma,-0.25224308980510235,0.9871299480576792
GSM1300125,tissue: normal kidney,-1.8041821952558534,-0.4660242644787665
GSM1300126,tissue: clear cell renal cell carcinoma,0.1973017345641035,2.6509212980277783
GSM1300127,tissue: normal kidney,0.28657507952201405,-0.35955050493227303
GSM1300128,tissue: clear cell renal cell carcinoma,-0.7588572593065613,-0.3228241591578798
GSM1300129,tissue: normal kidney,-0.5119492421606094,-0.11711518487941575
GSM1300130,tissue: clear cell renal cell carcinoma,-1.0100138628105326,-0.519820530573044
GSM1300131,tissue: normal kidney,-1.5136199759277813,-0.5007545366035566
GSM1300132,tissue: clear cell renal cell carcinoma,-0.8268734157577479,-0.26729350693426984
GSM1300133,tissue: normal kidney,-1.2697728779611193,-0.6156810980624736
GSM1300134,tissue: clear cell renal cell carcinoma,-1.6244805657774477,2.107621273329161
GSM1300135,tissue: normal kidney,-2.575340101302193,-1.6789055354031777
GSM1300136,tissue: clear cell renal cell carcinoma,0.8070504072916277,2.0673944997714235
GSM1300137,tissue: normal kidney,-1.894758727850018,-1.3173820760144355
GSM1300138,tissue: clear cell renal cell carcinoma,-0.30506326121494415,1.4156132299814517
GSM1300139,tissue: normal kidney,0.30964308545931807,0.5524738943085173
GSM1300140,tissue: normal kidney,-1.2350968984847441,-0.12840621022219392
GSM1300141,tissue: clear cell renal cell carcinoma,0.44314424620573617,-0.9324517929431678
GSM1300142,tissue: normal kidney,1.1581428263323736,-1.2710857925619505
GSM1300143,tissue: clear cell renal cell carcinoma,-0.46556945189955073,0.07685831050203303
GSM1300144,tissue: normal kidney,-1.408893405381546,0.29669951137394734
GSM1300145,tissue: clear cell renal cell carcinoma,1.210468917803515,4.23846468021611
GSM1300146,tissue: normal kidney,1.7421515195109654,-1.3971737239572686
GSM1300147,tissue: clear cell renal cell carcinoma,-1.4466143632856867,0.4568746074322342
GSM1300148,tissue: clear cell renal cell carcinoma,-1.9401968901175806,-1.5375509203522915
GSM1300149,tissue: normal kidney,-2.0144927418776857,-1.3191978250728202
GSM1300150,tissue: clear cell renal cell carcinoma,1.5230815393229318,-0.3554842450491362
GSM1300151,tissue: normal kidney,-1.7000033779002526,-1.3705329134267068
GSM1300152,tissue: clear cell renal cell carcinoma,-0.4604464823384441,1.9204662281481164
GSM1300153,tissue: normal kidney,-1.5847031410670012,-0.622694512262679
GSM1300154,tissue: clear cell renal cell carcinoma,0.11101742820114939,-1.3407372039964218
GSM1300155,tissue: normal kidney,-1.807640807829299,-1.3788627091650763
GSM1300156,tissue: clear cell renal cell carcinoma,-0.32688576602305675,0.8918207304735777
GSM1300157,tissue: normal kidney,-1.4095599892785609,-1.766599828330808
GSM1300158,tissue: clear cell renal cell carcinoma,1.0286137377500792,0.40713156169734177
GSM1300159,tissue: normal kidney,-0.8482071158243182,-1.4986491936048836
GSM1300160,tissue: clear cell renal cell carcinoma,-0.2700129152392759,2.4529553409188916
GSM1300161,tissue: normal kidney,-0.9430290305327033,-1.2245849180570225
GSM1300162,tissue: clear cell renal cell carcinoma,1.0242236683684576,0.6735741801254084
GSM1300163,tissue: normal kidney,-1.1398744340277311,-1.0510162335623876
GSM1300164,tissue: clear cell renal cell carcinoma,1.238638605558905,3.1596939215466575
GSM1300165,tissue: normal kidney,-1.861211634784007,-2.11648986852758
GSM1300166,tissue: clear cell renal cell carcinoma,-1.9571296991316267,-3.1870974784217774
GSM1300167,tissue: normal kidney,0.7177795597165151,0.1369474692543248
GSM1300168,tissue: clear cell renal cell carcinoma,0.5088870413105655,0.7597050249074044
GSM1300169,tissue: normal kidney,-0.8664846862128583,-1.912399126890285
GSM1300170,tissue: clear cell renal cell carcinoma,-0.5939919628359457,0.4679224965204465
GSM1300171,tissue: normal kidney,-1.362873112964866,-1.315503089889806
GSM1300172,tissue: clear cell renal cell carcinoma,-1.434191208922921,-0.755852371709011
GSM1300173,tissue: normal kidney,-1.3803431450125545,-1.4919480713745723
GSM1300174,tissue: clear cell renal cell carcinoma,-0.712283376193438,-0.5575539437360288
GSM1300175,tissue: normal kidney,-0.29348426126743965,-1.1760889594266328
GSM1300176,tissue: clear cell renal cell carcinoma,0.7292935843455359,0.21078439210297345
GSM1300177,tissue: normal kidney,-2.282604071423295,-1.4209703739126183
GSM1300178,tissue: clear cell renal cell carcinoma,-2.446247544921797,-1.0640161208603465
GSM1300179,tissue: normal kidney,-1.2935021950074825,-0.7980337698770258
GSM1300180,tissue: clear cell renal cell carcinoma,-1.5130125341800116,1.2377854763620626
GSM1300181,tissue: normal kidney,-2.8780435820061214,-1.8015676879766533
GSM1300182,tissue: clear cell renal cell carcinoma,-0.26883853145800124,-1.0554473504175454
GSM1300183,tissue: normal kidney,-1.9471201575527792,-2.3253556837624956
GSM1300184,tissue: clear cell renal cell carcinoma,0.007706230925932386,-1.1851197544131236
GSM1300185,tissue: normal kidney,0.5381134207315424,-1.8432709795216862
GSM1300186,tissue: clear cell renal cell carcinoma,1.7109913476371006,-0.757849351651754
GSM1300187,tissue: normal kidney,2.825178037567156,-0.35966462388481724
GSM1300188,tissue: clear cell renal cell carcinoma,-0.27966932120459226,1.0900601291698921
GSM1300189,tissue: normal kidney,-1.357555295506576,-1.5427589986173356
GSM1300190,tissue: normal kidney,-1.8863897610240603,-2.4572413573330785
GSM1300191,tissue: clear cell renal cell carcinoma,0.13607456605004936,-0.8092462066575076
GSM1300192,tissue: normal kidney,-1.838893069669972,-0.6199926027189093
GSM1300193,tissue: clear cell renal cell carcinoma,0.24592967527766993,-0.4645678051631148
GSM1300194,tissue: normal kidney,-1.5837462285896597,-2.000863426815135
GSM1300195,tissue: clear cell renal cell carcinoma,0.07601486159618594,-1.0029561002056249
GSM1300196,tissue: normal kidney,-2.081195619974775,-2.7622852385889254
GSM1300197,tissue: clear cell renal cell carcinoma,0.4329336366420008,-0.675097463628658
GSM1300198,tissue: normal kidney,-1.9080750061464504,-1.1844145381275342
GSM1300199,tissue: clear cell renal cell carcinoma,-0.007441518441116151,0.3565507589290623
GSM1300200,tissue: normal kidney,-1.8178688118593738,-1.095909427267709
GSM1300201,tissue: clear cell renal cell carcinoma,0.009223259674723015,-2.119354920084464
GSM1300202,tissue: normal kidney,-1.1377303140481376,-1.3836177518347201
GSM1300203,tissue: clear cell renal cell carcinoma,-1.1948479454480094,0.5934828728293118
GSM1300204,tissue: normal kidney,-0.05389099931837611,1.9575053097910815
GSM1300205,tissue: clear cell renal cell carcinoma,0.6172693895016323,0.4236801230165273
